Symbol,Timeframe,RangeStartHour,RangeStartMinute,RangeStartHHMM,RangeDur,StratMode,RRR,RiskPct,MC_Seed,MC_Stress,MC_SpreadMult,MC_SlipPts,MC_DelayMs,MC_FailProb,MC_SignalsTotal,MC_SignalsSkipped,MC_SkipRate,Trades,WinTrades,WinRatePct,NetProfit,GrossProfit,GrossLoss,ProfitFactor,MaxDD_Pct,Sharpe,AvgSpreadPts_Exec,MC_EntryBufferPts_LastSignal,DeviationPts,RangeSizePts_Avg,RangeSizePts_Max,DaysWithRange,MC_SpreadMult_Min,MC_SpreadMult_Max,MC_SlipPts_Min,MC_SlipPts_Max,MC_DelayMs_Min,MC_DelayMs_Max,MC_FailProb_Min,MC_FailProb_Max,EntryFills,SlipFillVsRefPts_Avg,SlipFillVsReqPts_Avg,SlipFillVsRefPts_Max,SlipFillVsReqPts_Max,Profit_Long,Profit_Short,WinRate_Long,WinRate_Short,MaxConsecLosses
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,259,2.50,1.1754,96,1271,0.027207,505,19,0.037624,484,235,48.55,3852.26,25214.50,-21362.24,1.18,12.97,2.87,186.55,131.07,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,96.00,0.00,96.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,96,1.50,1.0376,218,886,0.042928,512,24,0.046875,486,227,46.71,1447.14,21065.98,-19618.84,1.07,13.13,1.22,186.20,225.52,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,218.00,0.00,218.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,260,2.00,1.1353,208,471,0.000641,489,0,0.000000,487,231,47.43,2385.40,22788.41,-20403.01,1.12,12.44,1.89,185.90,235.07,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,208.00,0.00,208.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,427,2.00,1.2187,119,524,0.064357,524,35,0.066794,487,232,47.64,2373.90,22936.64,-20562.74,1.12,12.05,1.92,185.63,162.73,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,119.00,0.00,119.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,92,2.50,1.0672,206,1206,0.063494,520,33,0.063462,485,228,47.01,1692.13,20587.26,-18895.13,1.09,12.22,1.41,185.96,219.45,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,206.00,0.00,206.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,429,1.00,1.0878,191,316,0.005612,491,1,0.002037,488,233,47.75,2692.77,23329.68,-20636.91,1.13,14.06,2.09,186.36,208.57,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,191.00,0.00,191.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,258,3.00,1.2151,518,544,0.053774,523,39,0.074570,484,228,47.11,1010.56,19532.02,-18521.46,1.05,15.51,0.89,185.99,561.02,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,518.00,0.00,518.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,264,1.00,1.0549,166,344,0.047192,516,27,0.052326,487,232,47.64,2571.01,23221.56,-20650.55,1.12,15.02,2.04,186.10,176.99,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,166.00,0.00,166.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,94,2.00,1.0526,28,1073,0.010364,494,4,0.008097,488,232,47.54,2905.72,23988.93,-21083.21,1.14,13.62,2.23,186.12,38.53,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,28.00,0.00,28.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,423,2.50,1.2815,493,383,0.070614,524,40,0.076336,484,230,47.52,1635.37,20961.60,-19326.23,1.08,12.62,1.40,186.23,549.30,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,493.00,0.00,493.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,99,1.00,1.0220,142,372,0.038772,513,24,0.046784,487,236,48.46,3190.27,23345.13,-20154.86,1.16,12.45,2.47,186.06,145.92,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,142.00,0.00,142.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,93,3.00,1.0835,445,628,0.036930,502,17,0.033865,484,229,47.31,1301.12,20619.92,-19318.80,1.07,14.83,1.11,186.14,461.70,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,445.00,0.00,445.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,262,1.50,1.0955,53,435,0.035636,499,9,0.018036,488,232,47.54,2829.70,24138.15,-21308.45,1.13,13.48,2.18,185.72,72.10,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,53.00,0.00,53.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,424,3.00,1.3474,188,1441,0.044050,504,17,0.033730,485,229,47.22,2075.79,22128.73,-20052.94,1.10,12.58,1.70,186.22,257.48,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,188.00,0.00,188.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,426,1.50,1.1526,291,802,0.068191,522,37,0.070881,483,230,47.62,1913.76,21802.94,-19889.18,1.10,15.07,1.60,185.95,321.53,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,483,0.00,291.00,0.00,291.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,260,2.50,1.1760,260,589,0.000641,488,0,0.000000,486,232,47.74,2348.46,22541.68,-20193.22,1.12,12.35,1.88,185.94,295.19,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,260.00,0.00,260.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,97,1.50,1.0379,16,477,0.023003,500,10,0.020000,488,235,48.16,3436.99,25127.39,-21690.40,1.16,13.65,2.58,185.85,23.58,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,16.00,0.00,16.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,261,2.00,1.1358,339,1125,0.074081,530,46,0.086792,482,229,47.51,1434.78,20841.31,-19406.53,1.07,17.07,1.24,186.16,366.16,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,482,0.00,339.00,0.00,339.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,428,2.00,1.2191,250,1178,0.037791,505,18,0.035644,485,229,47.22,2266.43,21922.29,-19655.86,1.12,12.33,1.83,186.11,293.82,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,250.00,0.00,250.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,93,2.50,1.0678,371,524,0.036930,503,17,0.033797,484,230,47.52,1701.79,21296.55,-19594.76,1.09,15.11,1.42,186.02,384.57,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,371.00,0.00,371.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,430,1.00,1.0880,56,43,0.042332,512,22,0.042969,489,230,47.03,2366.41,23356.82,-20990.41,1.11,14.81,1.87,185.76,73.60,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,489,0.00,56.00,0.00,56.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,259,3.00,1.2158,115,1525,0.027207,505,19,0.037624,484,234,48.35,4067.55,25508.52,-21440.97,1.19,13.06,3.00,186.01,158.17,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,115.00,0.00,115.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,265,1.00,1.0551,32,71,0.033911,510,21,0.041176,489,233,47.65,2516.94,23950.54,-21433.60,1.12,15.74,1.97,185.82,43.02,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,489,0.00,32.00,0.00,32.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,95,2.00,1.0531,159,527,0.083801,527,39,0.074004,487,229,47.02,2332.72,23045.01,-20712.29,1.11,12.90,1.87,186.09,169.62,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,159.00,0.00,159.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,424,2.50,1.2823,157,1201,0.044050,505,17,0.033663,486,228,46.91,1928.62,21888.34,-19959.72,1.10,11.80,1.58,186.09,213.46,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,157.00,0.00,157.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,100,1.00,1.0223,7,99,0.025489,495,4,0.008081,489,234,47.85,2834.81,24457.55,-21622.74,1.13,15.85,2.16,185.82,11.46,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,489,0.00,7.00,0.00,7.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,94,3.00,1.0842,41,1610,0.010364,494,4,0.008097,488,231,47.34,2749.89,23862.38,-21112.49,1.13,13.68,2.13,185.83,57.85,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,41.00,0.00,41.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,263,1.50,1.0958,151,25,0.015711,501,12,0.023952,488,236,48.36,3142.23,24537.68,-21395.45,1.15,15.29,2.40,185.96,168.05,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,151.00,0.00,151.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,425,3.00,1.3482,385,623,0.017484,493,7,0.014199,485,231,47.63,1956.85,21525.10,-19568.25,1.10,14.76,1.61,186.21,454.63,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,385.00,0.00,385.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,427,1.50,1.1531,89,393,0.048268,515,25,0.048544,488,233,47.75,2733.55,23937.21,-21203.66,1.13,12.65,2.15,185.82,119.61,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,89.00,0.00,89.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,261,2.50,1.1765,424,1407,0.074081,527,44,0.083491,482,227,47.10,1170.78,20323.83,-19153.05,1.06,16.97,1.03,186.16,459.31,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,482,0.00,424.00,0.00,424.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,98,1.50,1.0382,114,67,0.003079,493,3,0.006085,489,234,47.85,2730.64,24029.31,-21298.67,1.13,15.11,2.10,185.88,121.65,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,489,0.00,114.00,0.00,114.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,262,2.00,1.1364,70,580,0.047514,509,19,0.037328,488,232,47.54,2888.43,23645.29,-20756.86,1.14,13.33,2.25,185.60,97.28,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,70.00,0.00,70.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,429,2.00,1.2196,382,632,0.011225,491,3,0.006110,486,228,46.91,1593.68,21173.79,-19580.11,1.08,14.67,1.33,185.97,425.92,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,382.00,0.00,382.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,94,2.50,1.0684,35,1341,0.010364,494,4,0.008097,488,232,47.54,2937.12,24008.03,-21070.91,1.14,13.56,2.26,186.12,48.69,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,35.00,0.00,35.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,260,3.00,1.2166,312,707,0.000641,488,0,0.000000,486,230,47.33,1796.95,21729.91,-19932.96,1.09,15.02,1.47,185.82,355.31,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,312.00,0.00,312.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,431,1.00,1.0883,122,370,0.029049,501,11,0.021956,488,234,47.95,2915.69,23895.14,-20979.45,1.14,11.05,2.27,186.06,139.65,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,122.00,0.00,122.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,266,1.00,1.0554,98,398,0.020627,501,13,0.025948,486,230,47.33,2603.84,23613.24,-21009.40,1.12,15.18,2.05,185.91,109.07,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,98.00,0.00,98.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,96,2.00,1.0537,290,1182,0.057237,515,31,0.060194,482,229,47.51,1931.69,21319.98,-19388.29,1.10,11.61,1.60,186.44,300.74,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,482,0.00,290.00,0.00,290.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,425,2.50,1.2829,321,519,0.017484,494,7,0.014170,485,232,47.84,2306.63,22131.58,-19824.95,1.12,14.83,1.86,185.88,377.58,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,485,0.00,321.00,0.00,321.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,95,3.00,1.0850,238,791,0.083801,526,39,0.074144,486,230,47.33,1780.07,21917.22,-20137.15,1.09,12.66,1.47,185.80,254.99,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,238.00,0.00,238.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,101,1.00,1.0225,73,426,0.012206,498,8,0.016064,488,234,47.95,3251.21,24601.08,-21349.87,1.15,12.66,2.48,185.90,77.49,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,73.00,0.00,73.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,264,1.50,1.0961,249,516,0.070788,530,44,0.083019,484,231,47.73,2506.80,22279.85,-19773.05,1.13,11.88,2.03,185.71,268.23,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,249.00,0.00,249.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,426,3.00,1.3489,582,1604,0.090921,523,43,0.082218,480,226,47.08,986.31,20061.20,-19074.89,1.05,15.58,0.89,186.15,651.78,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,480,0.00,582.00,0.00,582.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,428,1.50,1.1534,188,883,0.028343,505,15,0.029703,488,229,46.93,2286.06,22184.45,-19898.39,1.11,12.01,1.82,186.21,218.68,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,188.00,0.00,188.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,262,2.50,1.1773,88,725,0.047514,509,19,0.037328,488,233,47.75,2973.22,23677.93,-20704.71,1.14,12.34,2.29,185.69,123.47,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,88.00,0.00,88.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,99,1.50,1.0386,213,558,0.058158,527,39,0.074004,486,233,47.94,2798.88,21965.48,-19166.60,1.15,12.14,2.22,185.51,219.86,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,213.00,0.00,213.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,263,2.00,1.1369,201,34,0.020948,505,16,0.031683,488,236,48.36,2816.74,23662.72,-20845.98,1.14,14.12,2.18,185.84,225.36,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,201.00,0.00,201.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,95,2.50,1.0690,199,659,0.083801,527,39,0.074004,487,229,47.02,1915.02,22164.00,-20248.98,1.09,11.68,1.57,185.81,212.81,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,199.00,0.00,199.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,430,2.00,1.2200,113,86,0.084664,539,51,0.094620,487,231,47.43,2409.19,22928.57,-20519.38,1.12,15.43,1.93,185.63,157.01,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,113.00,0.00,113.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,261,3.00,1.2173,509,1688,0.074081,526,45,0.085551,481,225,46.78,841.20,19899.24,-19058.04,1.04,17.37,0.76,186.41,552.46,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,481,0.00,509.00,0.00,509.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,432,1.00,1.0884,188,97,0.015766,495,8,0.016162,486,233,47.94,2621.07,23448.96,-20827.89,1.13,14.11,2.03,185.94,205.69,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,188.00,0.00,188.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,267,1.00,1.0555,163,125,0.007344,495,5,0.010101,488,235,48.16,2905.73,24217.50,-21311.77,1.14,15.21,2.23,186.14,174.11,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,163.00,0.00,163.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,97,2.00,1.0542,21,636,0.030671,505,15,0.029703,488,234,47.95,2933.40,24412.28,-21478.88,1.14,14.39,2.27,185.82,31.83,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,21.00,0.00,21.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,426,2.50,1.2835,485,1337,0.090921,525,43,0.081905,482,227,47.10,1241.67,20662.08,-19420.41,1.06,15.81,1.10,186.35,541.69,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,482,0.00,485.00,0.00,485.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,96,3.00,1.0859,435,1772,0.057237,513,30,0.058480,482,225,46.68,1380.43,20360.21,-18979.78,1.07,13.24,1.19,186.16,452.19,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,482,0.00,435.00,0.00,435.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,102,1.00,1.0226,139,153,0.048926,512,26,0.050781,484,235,48.55,2511.60,22942.67,-20431.07,1.12,15.16,2.00,186.35,143.53,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,139.00,0.00,139.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,427,3.00,1.3499,179,785,0.064357,522,34,0.065134,486,231,47.53,1812.83,21744.51,-19931.68,1.09,11.57,1.52,185.68,248.97,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,179.00,0.00,179.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,265,1.50,1.0965,48,107,0.050866,516,27,0.052326,488,233,47.75,2464.22,23621.10,-21156.88,1.12,15.76,1.95,185.88,67.29,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,48.00,0.00,48.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,429,1.50,1.1537,286,474,0.008419,490,2,0.004082,486,230,47.33,2165.42,22290.74,-20125.32,1.11,14.37,1.73,185.96,316.74,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,286.00,0.00,286.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,263,2.50,1.1779,252,42,0.020948,503,16,0.031809,486,237,48.77,2639.34,23179.18,-20539.84,1.13,15.00,2.07,185.91,283.67,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,486,0.00,252.00,0.00,252.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,100,1.50,1.0390,11,149,0.038234,500,10,0.020000,488,235,48.16,3161.12,25203.94,-22042.82,1.14,16.03,2.39,186.22,18.80,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,11.00,0.00,11.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,431,2.00,1.2206,244,740,0.058098,519,33,0.063584,484,228,47.11,1801.06,21555.70,-19754.64,1.09,11.55,1.50,186.15,288.13,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,484,0.00,244.00,0.00,244.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,96,2.50,1.0698,363,1477,0.057237,515,31,0.060194,482,227,47.10,1174.66,20091.34,-18916.68,1.06,13.97,1.02,185.95,376.97,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,482,0.00,363.00,0.00,363.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,264,2.00,1.1373,333,688,0.094385,544,60,0.110294,482,223,46.27,1946.02,21240.59,-19294.57,1.10,13.57,1.64,185.67,360.47,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,482,0.00,333.00,0.00,333.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,262,3.00,1.2183,105,869,0.047514,509,19,0.037328,488,233,47.75,2906.87,23649.16,-20742.29,1.14,12.54,2.25,185.91,148.65,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,105.00,0.00,105.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,268,1.00,1.0557,29,452,0.044064,514,25,0.048638,487,229,47.02,2198.80,23444.29,-21245.49,1.10,14.04,1.77,185.59,40.15,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,487,0.00,29.00,0.00,29.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,433,1.00,1.0886,53,424,0.002483,491,1,0.002037,488,231,47.34,2992.18,24391.64,-21399.46,1.14,13.76,2.29,185.83,70.73,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,53.00,0.00,53.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,98,2.00,1.0546,152,90,0.004105,493,3,0.006085,488,234,47.95,2729.05,23986.03,-21256.98,1.13,14.98,2.11,185.84,162.93,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,152.00,0.00,152.00,0.00,0.00,0.00,0.00,0
NDX100,PERIOD_H1,15,0,15:00,60,BREAKOUT,2.00,0.10,97,3.00,1.0867,32,954,0.030671,505,15,0.029703,488,234,47.95,2885.01,24209.99,-21324.98,1.14,14.37,2.24,186.10,49.33,250,8132.37,35462.00,510,1.0000,3.0000,0,200,0,600,0.000000,0.050000,488,0.00,32.00,0.00,32.00,0.00,0.00,0.00,0.00,0
